,Unnamed: 0,first_name,last_name,nick_name,height,weight,reach,stance,wins,losses,draws,fighter_url,full_name,SLpM,Str_Acc,SApM,Str_Dep,TD_Avg,TD_Acc,TD_Def,Sub_Avg
1613,1613,Kaleo,Kwan,Leo Boy,"5' 7""",155 lbs.,--,,10,13,0,http://ufcstats.com/fighter-details/2545c7f47a65bca3,Kaleo Kwan,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1614,1614,Jarrod,Kwitty,,"5' 8""",185 lbs.,--,,2,2,0,http://ufcstats.com/fighter-details/849d15ed7e3a0e97,Jarrod Kwitty,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1615,1615,Mike,Kyle,MAK,"6' 4""",205 lbs.,"77.0""",Orthodox,19,9,1,http://ufcstats.com/fighter-details/56b8b24f65f9f057,Mike Kyle,4.50,51%,2.76,54%,1.55,62%,50%,0.9
1616,1616,Achmed,Labasanov,,"6' 3""",215 lbs.,--,Orthodox,8,5,0,http://ufcstats.com/fighter-details/b3fb8d2293e17a59,Achmed Labasanov,0.75,39%,1.10,46%,3.00,100%,0%,0.8
1617,1617,Josh,LaBerge,,"5' 10""",145 lbs.,--,,8,5,0,http://ufcstats.com/fighter-details/5108b169b5fe1f86,Josh LaBerge,2.53,36%,5.33,44%,0.00,0%,71%,0.0
1618,1618,Jeremiah,Labiano,The Kid,"5' 10""",135 lbs.,--,,11,5,0,http://ufcstats.com/fighter-details/4fe1d105af549845,Jeremiah Labiano,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1619,1619,Kemran,Lachinov,,--,170 lbs.,--,,3,2,0,http://ufcstats.com/fighter-details/eb84192d1a97f69e,Kemran Lachinov,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1620,1620,Aspen,Ladd,,"5' 6""",135 lbs.,"66.0""",Orthodox,8,1,0,http://ufcstats.com/fighter-details/d4691518d012b9e7,Aspen Ladd,5.52,55%,4.99,47%,2.29,80%,66%,1.7
1621,1621,Ryan,LaFlare,,"6' 1""",170 lbs.,"74.0""",Southpaw,14,3,0,http://ufcstats.com/fighter-details/4c7781da8c6cae93,Ryan LaFlare,2.89,40%,1.86,63%,2.13,44%,58%,0.2
1622,1622,Ben,Lagman,Bad News,"6' 2""",185 lbs.,--,,6,2,0,http://ufcstats.com/fighter-details/b40e65d71a8d4ce5,Ben Lagman,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1623,1623,Noad,Lahat,Neo,"5' 9""",145 lbs.,"69.0""",Orthodox,9,2,0,http://ufcstats.com/fighter-details/9f755fb04cc21499,Noad Lahat,2.79,46%,1.47,63%,2.37,26%,16%,2.4
1624,1624,Tina,Lahdemaki,Jelly Bean,"5' 2""",115 lbs.,"62.0""",Orthodox,5,1,0,http://ufcstats.com/fighter-details/e5ca2bc2451a5956,Tina Lahdemaki,1.93,20%,4.67,57%,0.00,0%,16%,0.0
1625,1625,Tim,Lajcik,The Bohemian,"6' 1""",225 lbs.,--,Orthodox,7,6,1,http://ufcstats.com/fighter-details/c7e9d15cfce52f1d,Tim Lajcik,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1626,1626,Todd,Lally,,"5' 7""",145 lbs.,--,Orthodox,2,1,0,http://ufcstats.com/fighter-details/7d06092326c52528,Todd Lally,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1627,1627,Sean,Lally,The Unpredictable One,"6' 0""",170 lbs.,"74.0""",Orthodox,8,2,0,http://ufcstats.com/fighter-details/e62ce041bb7aeb1f,Sean Lally,5.34,39%,7.23,30%,0.00,0%,0%,0.0
1628,1628,Ricardo,Lamas,The Bully,"5' 8""",145 lbs.,"71.0""",Orthodox,19,8,0,http://ufcstats.com/fighter-details/3974fa35c917af1d,Ricardo Lamas,2.88,45%,2.66,59%,1.63,32%,47%,1.0
1629,1629,Jason,Lambert,The Punisher,"6' 3""",185 lbs.,"75.0""",Orthodox,25,12,0,http://ufcstats.com/fighter-details/5be86bb2f78fef2f,Jason Lambert,3.21,58%,1.84,50%,1.35,36%,28%,2.4
1630,1630,Jose,Landi-Jons,Pele,"5' 11""",170 lbs.,--,Orthodox,27,14,0,http://ufcstats.com/fighter-details/7e062824c175f975,Jose Landi-Jons,0.99,40%,0.77,43%,2.20,80%,40%,2.2
1631,1631,Nate,Landwehr,The Train,"5' 9""",145 lbs.,--,,13,2,0,http://ufcstats.com/fighter-details/583ee11abddfc581,Nate Landwehr,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1632,1632,Austen,Lane,,"6' 6""",245 lbs.,"80.0""",Orthodox,4,1,0,http://ufcstats.com/fighter-details/be9bdec19b7e9ffe,Austen Lane,5.26,35%,6.32,60%,0.00,0%,0%,0.0
1633,1633,Aaron,Lanfranco,,--,155 lbs.,--,,5,1,0,http://ufcstats.com/fighter-details/d73e856f150744b2,Aaron Lanfranco,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1634,1634,Jeremy,Lang,,"5' 11""",205 lbs.,--,Southpaw,21,2,0,http://ufcstats.com/fighter-details/09422812370fbdfe,Jeremy Lang,1.13,50%,1.41,42%,4.22,60%,0%,4.2
1635,1635,Lionel,Lanham,,--,205 lbs.,--,,3,1,0,http://ufcstats.com/fighter-details/b8980dd7e8fc5976,Lionel Lanham,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1636,1636,Lina,Lansberg,Elbow Queen,"5' 7""",135 lbs.,"65.0""",Orthodox,9,4,0,http://ufcstats.com/fighter-details/2eeaefbfc7f9fcff,Lina Lansberg,3.57,58%,4.33,46%,0.60,27%,42%,0.2
1637,1637,Taylor,Lapilus,Double Impact,"5' 6""",135 lbs.,"73.0""",Southpaw,11,2,0,http://ufcstats.com/fighter-details/8b1ed83b02303075,Taylor Lapilus,3.77,45%,2.00,61%,0.58,40%,81%,0.6
1638,1638,Chad,Laprise,The Disciple,"5' 10""",170 lbs.,"71.0""",Orthodox,14,4,0,http://ufcstats.com/fighter-details/c03a5022f8439f2a,Chad Laprise,4.78,42%,3.59,65%,1.05,54%,78%,0.0
1639,1639,Anthony,Lapsley,The Recipe,"5' 9""",170 lbs.,"71.0""",Southpaw,25,7,0,http://ufcstats.com/fighter-details/f3a853544e4413c4,Anthony Lapsley,0.53,34%,0.58,66%,0.00,0%,20%,0.0
1640,1640,Icho,Larenas,,"6' 3""",235 lbs.,--,Orthodox,5,4,0,http://ufcstats.com/fighter-details/49efbdc6c9f650c4,Icho Larenas,0.17,15%,2.50,28%,0.00,0%,14%,0.0
1641,1641,Lorenz,Larkin,The Monsoon,"5' 11""",170 lbs.,"72.0""",Orthodox,18,5,0,http://ufcstats.com/fighter-details/9450848a71d53776,Lorenz Larkin,3.53,46%,2.74,63%,0.27,42%,79%,0.1
1642,1642,Jeremy,Larsen,,"5' 10""",145 lbs.,"70.0""",Orthodox,8,5,0,http://ufcstats.com/fighter-details/c3bd649a9194e50c,Jeremy Larsen,4.87,48%,5.75,57%,2.49,33%,0%,0.0
1643,1643,Brock,Larson,,"5' 11""",170 lbs.,"71.0""",Southpaw,33,6,0,http://ufcstats.com/fighter-details/5eedbf1e9601be35,Brock Larson,1.39,46%,1.50,55%,2.67,34%,43%,2.0
1644,1644,Ryan,Larson,,--,170 lbs.,--,,6,2,0,http://ufcstats.com/fighter-details/7107e53ebd7435fb,Ryan Larson,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1645,1645,Bobby,Lashley,,"6' 3""",255 lbs.,"78.0""",Orthodox,7,1,0,http://ufcstats.com/fighter-details/b0826525fa17231d,Bobby Lashley,3.10,63%,0.76,63%,11.47,70%,0%,0.0
1646,1646,Ilir,Latifi,The Sledgehammer,"5' 10""",205 lbs.,"73.0""",Orthodox,15,7,0,http://ufcstats.com/fighter-details/e9a3aeb207578eea,Ilir Latifi,2.29,40%,3.09,55%,1.85,30%,100%,0.5
1647,1647,Sione,Latu,,"6' 0""",215 lbs.,--,,1,0,0,http://ufcstats.com/fighter-details/5898357a45a73674,Sione Latu,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1648,1648,Jenel,Lausa,The Demolition Man,"5' 5""",125 lbs.,"68.0""",Orthodox,7,5,0,http://ufcstats.com/fighter-details/ec664422b22d9787,Jenel Lausa,1.44,42%,3.53,53%,0.55,66%,51%,0.8
1649,1649,Joe,Lauzon,J-Lau,"5' 10""",155 lbs.,"71.0""",Orthodox,27,16,0,http://ufcstats.com/fighter-details/3bad7ef643840f67,Joe Lauzon,2.74,38%,5.39,54%,2.34,45%,54%,2.1
1650,1650,Dan,Lauzon,The Upgrade,"5' 10""",155 lbs.,--,Orthodox,15,4,0,http://ufcstats.com/fighter-details/4c8d6fde2dde07c4,Dan Lauzon,1.34,25%,4.09,61%,1.63,33%,80%,2.7
1651,1651,Chatt,Lavender,,"5' 8""",170 lbs.,--,,9,7,0,http://ufcstats.com/fighter-details/5449dcccd972ff83,Chatt Lavender,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1652,1652,Muhammed,Lawal,King Mo,"6' 0""",205 lbs.,"78.0""",Southpaw,9,1,0,http://ufcstats.com/fighter-details/a571770c4016736f,Muhammed Lawal,3.79,52%,1.61,66%,5.96,75%,87%,0.0
1653,1653,Robbie,Lawler,Ruthless,"5' 11""",170 lbs.,"74.0""",Southpaw,28,14,0,http://ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie Lawler,3.57,45%,4.16,60%,0.71,66%,65%,0.0
1654,1654,Tom,Lawlor,Filthy,"6' 0""",205 lbs.,"74.0""",Southpaw,10,6,0,http://ufcstats.com/fighter-details/4d44f37107f01b9b,Tom Lawlor,2.50,42%,2.41,60%,2.46,32%,57%,1.4
1655,1655,Justin,Lawrence,The American Kidd,"5' 8""",145 lbs.,"67.0""",Orthodox,5,2,0,http://ufcstats.com/fighter-details/879f6cae48d25baa,Justin Lawrence,3.84,35%,2.83,67%,0.72,28%,73%,0.0
1656,1656,Lance,Lawrence,The Tornado,"6' 1""",145 lbs.,"74.0""",Orthodox,5,1,0,http://ufcstats.com/fighter-details/ce039df1994b18f0,Lance Lawrence,5.87,50%,9.80,24%,1.00,100%,50%,0.0
1657,1657,Eric,Lawson,,"6' 0""",185 lbs.,--,Orthodox,9,4,0,http://ufcstats.com/fighter-details/38e5d9dcb0fddc42,Eric Lawson,1.58,57%,1.97,44%,8.88,42%,0%,3.0
1658,1658,Valmir,Lazaro,Bidu,"6' 0""",155 lbs.,"73.0""",Orthodox,13,4,0,http://ufcstats.com/fighter-details/777dea713da2441d,Valmir Lazaro,4.87,37%,4.09,61%,1.33,40%,96%,0.0
1659,1659,Cung,Le,,"5' 9""",185 lbs.,"69.0""",Southpaw,9,3,0,http://ufcstats.com/fighter-details/d4f364dd076bb0e2,Cung Le,4.36,48%,2.98,66%,1.37,71%,88%,0.3
1660,1660,Thanh,Le,,"5' 9""",145 lbs.,"74.0""",Orthodox,6,1,0,http://ufcstats.com/fighter-details/882b3f5a0774d575,Thanh Le,1.97,40%,1.82,70%,0.00,0%,100%,0.0
1661,1661,Jerome,LeBanner,,"6' 3""",265 lbs.,--,Southpaw,3,2,0,http://ufcstats.com/fighter-details/2d0b10789feafddb,Jerome LeBanner,0.92,35%,1.03,37%,0.00,0%,50%,0.0
1662,1662,Chris,Leben,The Crippler,"5' 11""",185 lbs.,"74.0""",Southpaw,22,11,0,http://ufcstats.com/fighter-details/d43a048a880efdff,Chris Leben,2.87,42%,2.87,52%,1.14,41%,53%,0.8
1663,1663,Mickael,Lebout,Ragnar,"5' 11""",155 lbs.,"73.0""",Orthodox,14,5,1,http://ufcstats.com/fighter-details/c575ab451e3c5b1d,Mickael Lebout,2.60,34%,2.98,54%,0.00,0%,60%,0.0
1664,1664,Stephen,Ledbetter,,"5' 9""",145 lbs.,--,Orthodox,8,3,0,http://ufcstats.com/fighter-details/56ec58954158966a,Stephen Ledbetter,1.20,38%,1.60,57%,5.00,45%,100%,0.0
1665,1665,Justin,Ledet,El Blanco,"6' 4""",205 lbs.,"80.0""",Orthodox,9,2,0,http://ufcstats.com/fighter-details/ba1e6cb3d43f7430,Justin Ledet,3.45,41%,4.46,48%,0.32,50%,40%,0.3
1666,1666,James,Lee,,"5' 11""",205 lbs.,--,Southpaw,14,3,0,http://ufcstats.com/fighter-details/863d06a7ef8bc98c,James Lee,1.40,42%,3.72,27%,13.95,50%,0%,7.0
1667,1667,David,Lee,,"5' 10""",155 lbs.,--,Orthodox,9,7,0,http://ufcstats.com/fighter-details/8caca5857ce0e30b,David Lee,1.49,50%,3.31,42%,0.00,0%,50%,0.0
1668,1668,Jackie,Lee,,--,--,--,,0,1,0,http://ufcstats.com/fighter-details/4985113c0928aa62,Jackie Lee,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1669,1669,Eun Soo,Lee,,"6' 1""",215 lbs.,--,Orthodox,15,3,0,http://ufcstats.com/fighter-details/39c568f8c579913e,Eun Soo Lee,0.00,0%,3.05,60%,0.00,0%,50%,0.0
1670,1670,Tae Hyun,Lee,,"6' 6""",295 lbs.,--,Orthodox,1,2,0,http://ufcstats.com/fighter-details/de99da2c0d18d34a,Tae Hyun Lee,1.37,31%,3.89,54%,5.15,100%,0%,0.0
1671,1671,Tommy,Lee,,"5' 7""",145 lbs.,--,Orthodox,25,6,0,http://ufcstats.com/fighter-details/806975e1b4f47b27,Tommy Lee,0.00,0%,0.30,75%,4.57,33%,0%,0.0
1672,1672,Matt,Lee,,"5' 11""",155 lbs.,--,Orthodox,13,10,1,http://ufcstats.com/fighter-details/d9e3743bae8d703d,Matt Lee,0.00,0%,9.68,21%,0.00,0%,0%,0.0
1673,1673,Imani,Lee,,--,--,--,Orthodox,2,3,0,http://ufcstats.com/fighter-details/0802be3516ef8f66,Imani Lee,0.00,0%,0.94,33%,0.00,0%,0%,0.0
1674,1674,Vaughan,Lee,,"5' 6""",125 lbs.,"66.0""",Orthodox,14,11,1,http://ufcstats.com/fighter-details/8bb6f4479685bbcc,Vaughan Lee,3.47,47%,2.07,70%,0.81,33%,72%,1.0
1675,1675,Kevin,Lee,The Motown Phenom,"5' 9""",170 lbs.,"77.0""",Orthodox,17,5,0,http://ufcstats.com/fighter-details/ee9ebceabfd16fa7,Kevin Lee,3.84,42%,3.18,51%,3.27,42%,73%,0.9
1676,1676,Rocky,Lee,,"5' 9""",145 lbs.,"68.0""",Orthodox,3,2,0,http://ufcstats.com/fighter-details/0d1c163b206e8c5f,Rocky Lee,2.47,51%,5.33,44%,1.00,10%,33%,0.0
1677,1677,Andrea,Lee,KGB,"5' 6""",125 lbs.,"69.0""",Orthodox,11,2,0,http://ufcstats.com/fighter-details/05fa626cb33d15b8,Andrea Lee,5.33,56%,2.31,74%,1.33,40%,65%,0.7
1678,1678,Ricky,Legere Jr.,IE Bad Boy,"5' 8""",170 lbs.,--,,14,4,0,http://ufcstats.com/fighter-details/5817df778cc27274,Ricky Legere Jr.,1.07,41%,1.53,60%,5.00,41%,0%,0.0
1679,1679,Sherron,Leggett,Rob Roy,"5' 8""",155 lbs.,--,Southpaw,21,6,0,http://ufcstats.com/fighter-details/4f670b7972fa0a2e,Sherron Leggett,2.86,51%,2.08,47%,5.19,80%,33%,0.0
1680,1680,Cheyden,Leialoha,Steadfast,"5' 8""",135 lbs.,"73.0""",Orthodox,6,0,0,http://ufcstats.com/fighter-details/98cbbc06074c68a4,Cheyden Leialoha,1.87,28%,3.20,53%,2.00,33%,71%,0.0
1681,1681,Thales,Leites,,"6' 1""",185 lbs.,"78.0""",Orthodox,28,9,0,http://ufcstats.com/fighter-details/cfb65863d5099327,Thales Leites,2.13,40%,2.99,52%,2.10,27%,30%,1.1
1682,1682,Stefan,Leko,Blitz,"6' 2""",215 lbs.,--,Orthodox,0,3,0,http://ufcstats.com/fighter-details/d56bb6dff2ae77eb,Stefan Leko,2.40,43%,6.17,68%,0.00,0%,0%,0.0
1683,1683,Gabe,Lemley,,"5' 8""",155 lbs.,--,Orthodox,13,9,0,http://ufcstats.com/fighter-details/fd4578cac86d75ca,Gabe Lemley,0.82,35%,6.03,45%,0.00,0%,0%,0.0
1684,1684,Amanda,Lemos,Amandinha,"5' 4""",135 lbs.,"65.0""",Southpaw,6,1,1,http://ufcstats.com/fighter-details/3df5493bb279226f,Amanda Lemos,8.63,64%,12.81,47%,1.90,100%,0%,0.0
1685,1685,Giacomo,Lemos,,"6' 3""",247 lbs.,"75.0""",Orthodox,6,0,0,http://ufcstats.com/fighter-details/f37822d5b3e47517,Giacomo Lemos,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1686,1686,Christophe,Leninger,,"6' 0""",200 lbs.,--,Southpaw,3,4,0,http://ufcstats.com/fighter-details/7269329bd87eb479,Christophe Leninger,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1687,1687,Jesse,Lennox,The Ox,"5' 9""",170 lbs.,"72.0""",Orthodox,15,3,0,http://ufcstats.com/fighter-details/3ae10ac4df3df05c,Jesse Lennox,2.69,32%,3.20,64%,1.22,66%,63%,0.3
1688,1688,Jean Francois,Lenogue,,"6' 0""",185 lbs.,--,Orthodox,15,14,3,http://ufcstats.com/fighter-details/e60201cfab7d656d,Jean Francois Lenogue,1.13,34%,0.27,60%,0.00,0%,33%,0.0
1689,1689,Nik,Lentz,The Carny,"5' 8""",155 lbs.,"68.0""",Orthodox,30,10,2,http://ufcstats.com/fighter-details/6fb1ba67bef41b37,Nik Lentz,3.47,50%,3.09,49%,3.59,34%,44%,1.3
1690,1690,Alberta Cerra,Leon,,"5' 8""",238 lbs.,--,,0,1,0,http://ufcstats.com/fighter-details/6e02c318762f52f1,Alberta Cerra Leon,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1691,1691,Anthony,Leone,,"5' 6""",135 lbs.,--,Orthodox,9,5,0,http://ufcstats.com/fighter-details/86b9b51a81e9c339,Anthony Leone,1.94,53%,2.52,56%,1.72,18%,0%,0.0
1692,1692,Chad,Leonhardt,The Boss,"6' 0""",170 lbs.,--,,8,3,0,http://ufcstats.com/fighter-details/657d0ed181f04215,Chad Leonhardt,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1693,1693,Kimo,Leopoldo,,"6' 3""",235 lbs.,--,Orthodox,10,7,1,http://ufcstats.com/fighter-details/08ae5cd9aef7ddd3,Kimo Leopoldo,0.76,83%,2.12,30%,4.55,100%,0%,2.3
1694,1694,Michael,Lerma,,--,--,--,,0,1,0,http://ufcstats.com/fighter-details/f1fd8ec1023c89b3,Michael Lerma,0.00,0%,6.47,45%,0.00,0%,0%,0.0
1695,1695,Lukasz,Les,,--,170 lbs.,--,,7,3,0,http://ufcstats.com/fighter-details/5a8e30ed38a5bc6f,Lukasz Les,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1696,1696,Brock,Lesnar,,"6' 3""",265 lbs.,"81.0""",Orthodox,5,3,0,http://ufcstats.com/fighter-details/513c6f1715e547a8,Brock Lesnar,3.53,72%,2.11,50%,3.90,55%,60%,0.5
1697,1697,Frank,Lester,,"5' 11""",170 lbs.,--,Orthodox,6,6,0,http://ufcstats.com/fighter-details/edd8d5d8089a35f8,Frank Lester,2.18,36%,3.82,53%,0.00,0%,0%,0.0
1698,1698,Valerie,Letourneau,Trouble,"5' 7""",115 lbs.,"68.0""",Orthodox,8,6,0,http://ufcstats.com/fighter-details/46a2f24feb258ae0,Valerie Letourneau,4.51,37%,5.40,58%,0.77,45%,66%,0.3
1699,1699,Leah,Letson,Nidas,"5' 7""",145 lbs.,"71.0""",,5,2,0,http://ufcstats.com/fighter-details/8cb78f3a6c2a08f7,Leah Letson,4.87,40%,3.80,63%,0.00,0%,100%,0.0
1700,1700,Justin,Levens,The Executioner,"5' 11""",185 lbs.,--,Orthodox,9,8,0,http://ufcstats.com/fighter-details/8c3f3c43c8ceb778,Justin Levens,0.37,20%,3.49,40%,0.00,0%,33%,2.8
1701,1701,Marcus,LeVesseur,The Prospect,"5' 9""",155 lbs.,"70.0""",Southpaw,22,7,0,http://ufcstats.com/fighter-details/182f2b78582de3d8,Marcus LeVesseur,2.55,64%,3.70,37%,3.89,36%,83%,0.6
1702,1702,David,Levicki,,"6' 5""",275 lbs.,--,,1,3,0,http://ufcstats.com/fighter-details/49590e0508b2c19f,David Levicki,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1703,1703,Kyle,Levinton,,--,--,--,,0,3,0,http://ufcstats.com/fighter-details/81ddc98fceb30086,Kyle Levinton,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1704,1704,John,Lewis,,"6' 0""",155 lbs.,--,Southpaw,3,4,3,http://ufcstats.com/fighter-details/4a01dc8376736ef5,John Lewis,0.00,0%,4.00,66%,0.00,0%,0%,0.0
1705,1705,Derrick,Lewis,The Black Beast,"6' 3""",260 lbs.,"79.0""",Orthodox,21,7,0,http://ufcstats.com/fighter-details/d3df1add9d9a7efb,Derrick Lewis,2.69,50%,2.38,44%,0.47,23%,53%,0.0
1706,1706,Bevon,Lewis,,"6' 3""",185 lbs.,"79.0""",Orthodox,6,2,0,http://ufcstats.com/fighter-details/899923ff6ab13917,Bevon Lewis,4.71,45%,2.79,58%,0.00,0%,100%,0.0
1707,1707,Chi,Lewis-Parry,Chopper,"6' 9""",243 lbs.,--,,7,0,1,http://ufcstats.com/fighter-details/a307a10414d0ad00,Chi Lewis-Parry,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1708,1708,Jingliang,Li,The Leech,"6' 0""",170 lbs.,"71.0""",Orthodox,17,5,0,http://ufcstats.com/fighter-details/e64b96c07d7ce999,Jingliang Li,4.90,43%,3.55,61%,1.24,36%,63%,0.0
1709,1709,Jess,Liaudin,The Joker,"5' 9""",170 lbs.,"72.0""",Orthodox,19,11,0,http://ufcstats.com/fighter-details/a8aba6fd8a463043,Jess Liaudin,2.46,51%,2.76,41%,3.28,53%,30%,1.6
1710,1710,Chuck,Liddell,The Iceman,"6' 2""",205 lbs.,"76.0""",Orthodox,21,8,0,http://ufcstats.com/fighter-details/a390eb8a9b2df298,Chuck Liddell,2.97,35%,2.71,56%,0.44,75%,81%,0.0
1711,1711,Sam,Liera,,--,--,--,,4,3,0,http://ufcstats.com/fighter-details/421ccfc6ddb17958,Sam Liera,0.82,60%,7.36,51%,0.00,0%,66%,0.0
1712,1712,Zach,Light,,"5' 8""",170 lbs.,--,Orthodox,8,11,0,http://ufcstats.com/fighter-details/5d7c18191b8aa432,Zach Light,0.81,33%,1.90,48%,1.36,100%,0%,0.0
1713,1713,Scott,Lighty,,"6' 2""",205 lbs.,--,,6,2,0,http://ufcstats.com/fighter-details/998c8890a8dde1eb,Scott Lighty,2.91,21%,4.24,49%,0.00,0%,0%,0.0
1714,1714,Chris,Liguori,,"5' 9""",185 lbs.,--,Orthodox,13,9,0,http://ufcstats.com/fighter-details/0e31bfd26cc8c503,Chris Liguori,0.29,33%,1.44,0%,0.00,0%,50%,0.0
1715,1715,Donnie,Liles,,"5' 9""",170 lbs.,--,Orthodox,13,5,0,http://ufcstats.com/fighter-details/a1bf037613180253,Donnie Liles,2.25,41%,1.75,65%,2.50,28%,0%,1.2
1716,1716,Jae Suk,Lim,,"5' 9""",170 lbs.,--,Orthodox,15,5,0,http://ufcstats.com/fighter-details/bbb15f301e4a490a,Jae Suk Lim,2.43,50%,4.05,37%,12.16,100%,100%,0.0
1717,1717,Hyun Gyu,Lim,The Ace,"6' 3""",170 lbs.,"77.0""",Orthodox,13,7,1,http://ufcstats.com/fighter-details/203c957eac95dd87,Hyun Gyu Lim,4.45,41%,5.07,51%,0.23,100%,73%,0.2
1718,1718,Juliana,Lima,Ju Thai,"5' 5""",115 lbs.,"65.0""",Orthodox,9,5,0,http://ufcstats.com/fighter-details/75a6a390fd5dca46,Juliana Lima,1.94,44%,2.11,55%,1.72,31%,70%,0.0
1719,1719,Dhiego,Lima,,"6' 2""",170 lbs.,"74.0""",Orthodox,16,7,0,http://ufcstats.com/fighter-details/e9213f53ddeca978,Dhiego Lima,3.02,43%,3.32,60%,1.57,50%,66%,1.1
1720,1720,Douglas,Lima,The Phenom,"6' 1""",170 lbs.,--,,29,6,0,http://ufcstats.com/fighter-details/264111bf62662fbf,Douglas Lima,1.92,36%,2.84,60%,0.60,100%,46%,0.0
1721,1721,Mabelly,Lima,,"5' 2""",135 lbs.,--,Orthodox,7,1,0,http://ufcstats.com/fighter-details/6135fd9665fbb74e,Mabelly Lima,3.07,63%,5.67,44%,0.00,0%,100%,0.0
1722,1722,Miguel,Linares,,--,--,--,,2,4,0,http://ufcstats.com/fighter-details/18c49685296c60e6,Miguel Linares,6.51,50%,8.84,36%,0.00,0%,0%,0.0
1723,1723,Matt,Lindland,The Law,"6' 0""",185 lbs.,"74.0""",Southpaw,22,9,0,http://ufcstats.com/fighter-details/0e041d43a47d2e4b,Matt Lindland,2.62,50%,1.56,52%,3.01,48%,60%,1.3
1724,1724,Jake,Lindsey,The Librarian,"5' 11""",155 lbs.,"71.0""",Switch,9,3,0,http://ufcstats.com/fighter-details/33e00249ef08d3a4,Jake Lindsey,3.44,52%,4.01,46%,0.65,33%,50%,0.0
1725,1725,John,Lineker,Hands of Stone,"5' 3""",135 lbs.,"67.0""",Orthodox,31,9,0,http://ufcstats.com/fighter-details/c268b2cfebccf652,John Lineker,5.36,40%,4.27,56%,0.56,58%,67%,0.6
1726,1726,Lucio,Linhares,,"6' 2""",185 lbs.,--,Orthodox,15,7,0,http://ufcstats.com/fighter-details/a780d16cf7eed44d,Lucio Linhares,0.99,22%,3.47,34%,1.86,50%,50%,1.9
1727,1727,Philipe,Lins,Monstro,"6' 2""",205 lbs.,--,,10,2,0,http://ufcstats.com/fighter-details/53c943c873cffe90,Philipe Lins,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1728,1728,Ariane,Lipski,Queen of Violence,"5' 3""",125 lbs.,"67.0""",Orthodox,11,5,0,http://ufcstats.com/fighter-details/6551c64fbcd1a467,Ariane Lipski,4.03,28%,6.43,49%,0.50,100%,40%,0.0
1729,1729,Dean,Lister,The Boogeyman,"6' 1""",185 lbs.,"75.0""",Orthodox,11,7,0,http://ufcstats.com/fighter-details/68c6cd5287b473a7,Dean Lister,1.26,35%,1.89,61%,1.58,15%,50%,1.1
1730,1730,Wesley,Little,,"6' 4""",205 lbs.,--,,4,6,0,http://ufcstats.com/fighter-details/008c6e1a25751575,Wesley Little,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1731,1731,Abner,Lloveras,Skullman,"5' 11""",155 lbs.,"71.0""",,19,8,1,http://ufcstats.com/fighter-details/6448e57a9533b7e4,Abner Lloveras,6.27,49%,6.87,43%,2.00,20%,0%,0.0
1732,1732,Brian,Lo-A-Njoe,,"5' 7""",155 lbs.,--,Orthodox,6,9,3,http://ufcstats.com/fighter-details/7abce81b72fbbd9b,Brian Lo-A-Njoe,3.87,42%,0.00,0%,0.00,0%,66%,0.0
1733,1733,John,Lober,The Machine,"5' 11""",199 lbs.,--,Orthodox,5,9,4,http://ufcstats.com/fighter-details/31652c9267606d54,John Lober,0.00,0%,0.00,0%,0.00,0%,0%,0.0
1734,1734,Artem,Lobov,The Russian Hammer,"5' 9""",145 lbs.,"65.0""",Southpaw,14,15,1,http://ufcstats.com/fighter-details/02f2a9702ba3d167,Artem Lobov,3.52,41%,4.82,50%,0.39,25%,52%,0.0
1735,1735,Dylan,Lockard,,"5' 9""",145 lbs.,"72.0""",Orthodox,6,1,0,http://ufcstats.com/fighter-details/9caa254991a5a698,Dylan Lockard,1.31,53%,3.31,52%,2.31,40%,28%,1.2
1736,1736,Sean,Loeffler,The Destroyer,"6' 3""",185 lbs.,--,Orthodox,25,5,0,http://ufcstats.com/fighter-details/d3d1ff3f3dfa0931,Sean Loeffler,0.00,0%,0.00,0%,0.00,0%,0%,0.0
